FeatureID	FIELD_PA	EXP_PA	TYPE_PA	Taxon
c42722de23921773ebec528021c2b8f0	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;Taxopodida;Sticholonche;Sticholonche_sp.;
c427d2430f6b6807e3194db547876e5c	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;
c44dfd72447821bbfcbf3d4e4ae0fc6c	VonDamm only	Shared	Cosmo	Unassigned
c4967bb31bcefa525c8136361bf63481	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Loxophyllum
c4d503d0238196d0699e465dce952d40	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-16;Dino-Group-II-Clade-16_X;Dino-Group-II-Clade-16_X_sp.;
c4d771148e151e918f11b46c95a9bda4	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
c4fe9bc4c68501a21bd0dd432d24bd00	VonDamm only	Shared	Cosmo	Eukaryota;Amoebozoa;Lobosa;Lobosa_X;Himatismenida;Parvamoebidae;Parvamoeba;Parvamoeba_rugata;
c53c635a1f8d18e12922ee54098e311c	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;
c59238fdc0f086292c8b61f86123e26e	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
c5f160507d4e59e11028f41153d2522b	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
c5f33073c6c12ef4bf5cbfea88334a8e	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;MOCH-5;MOCH-5_X;MOCH-5_XX;MOCH-5_XXX;MOCH-5_XXX_sp.;
c5ffc66b15459f2709fa625c42de4981	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;
c6298d6eae4c5e8ab6b731633ec71452	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX;Fungi_XXXX_sp.;
c642aace7ffe6f99e69257d0bd82327c	Shared across	Shared	Cosmo	Eukaryota;Amoebozoa;Breviatea;Breviatea_X;Breviatea_XX;Subulatomonas-lineage;Subulatomonas-lineage_X;Subulatomonas-lineage_X_sp.;
c6f30c0fecfa7b27c0c366ae6b79b18b	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida
c6fe21505afd51fbc6c51d9eb90b5b71	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-V;Dino-Group-V_X;Dino-Group-V_XX;Dino-Group-V_XX_sp.;
c73498386fe959c9607be9f6b1130d0e	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis
c795cd2104eb2381ff71754f417e0b89	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_4
c7b0df5ab2e7e27ef2c1ed3a943f6ace	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
c7ca3081326dcb6a45802cb9aa620581	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
c7cc051a2e10e28218286b884f848003	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;
c7dc7fd64df5c0c0c5df5349300ba0fb	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
c7e41af57674a71bf547492326d1dbcf	Piccard only	Shared	Cosmo	Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula
c7f15a81e63b3ab5c0db8dc4ac09ff42	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
c7fd9f89eba018e3069f29b30a52cc7a	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IV_X;RAD-B_X_Group-IV_XX;RAD-B_X_Group-IV_XX_sp.;
c81e55faf68a7384d2614926ed0baa5e	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae
c82106c784db1582dcc2b4ac9b7e441c	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;
c854c5ce1c7b12bd1541837f2f1d38bd	VonDamm only	Shared	Cosmo	Eukaryota;Archaeplastida;Chlorophyta;Prasino-Clade-9;Prasino-Clade-9_X;Prasino-Clade-9_XX;Prasino-Clade-9_XXX;Prasino-Clade-9_XXX_sp.;
c85b6a2f7e03aac28d700514447b4ef9	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
c8676dcd5eb0fa52b0ca55056a99b780	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecea_X;Bicoecea_XX;Bicoecea_XXX;Bicoecea_XXX_sp.;
c888888f222c36bd192955818dc4d80d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia
c899c0ecccb89b060a3a7a21c3842d79	Shared across	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
c8f4a881e7dfb84ab4a05180d6b2df71	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
c96c1cda20573cb8a64d558abb47ff32	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
c97e48f7ce6982217a2e32eac72304a8	VonDamm only	Shared	Cosmo	Unassigned
c98c3f42534a6d723dea397ac99ed932	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
c9ce68b3c6cc5f72f9817c197a644a44	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
c9d7c90fe2af8e3974a7c1c199ba4927	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Stramenopiles_X
ca462e179ba230e00914ef6dbe795c46	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_E;Stephanoecidae_Group_E_X;Stephanoecidae_Group_E_X_sp.;
ca482f86f2a20eeb38d57f9d92f8c77b	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X
ca5a45954cd856f6eb12fc8a0cd08eb7	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;
cad75241609551b8b3e4858f8325ffd1	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
cb041dbc73427574182e7eb9298d7882	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Uronychiidae;Uronychia
cb3bea32881e33a861761e482dc3eefb	VonDamm only	Shared	Cosmo	Unassigned
cb4b7c1fdf263a10a6a663f39e215eba	VonDamm only	Shared	Cosmo	Unassigned
cbd4f8102f0dac35bbbf34ad47465c1f	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Synhymenia;Orthodonellidae;Orthodonellidae_X;Orthodonellidae_X_sp.;
cbd90b4fd9aba402900c79d0f6b742ab	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;
cbde8851e5b0956012ea57264dbd1fab	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta
cbf325bd88b0af310ba683e223e54623	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;
cbf67c7092c438145f4c472d3dca1064	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X;Choanoflagellatea_X_Group_L_X_sp.;
cc0115e832fd5a7573ebdf8edc753c66	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ia;RAD-B_X_Group-Ia_X;RAD-B_X_Group-Ia_X_sp.;
cc04b4f175fba11df3b7ea63f97e0230	Piccard only	Shared	Cosmo	Unassigned
cc30aba65fdd9fe4be968ec3320b9020	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
cc37602dbca800c6dbe6d01ffabbc7bb	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;
cc9003b0b377640dccd90088494850ad	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
cccf04a5e001a5736dabcd0093cdfe7a	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa
ccea4b476d6a1d29505c9638c8a4b79f	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3
cd40e8e75c01deffad3c973369d16123	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;
cd7a333b3986a83f43a19556ffbf1d9b	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
cd8fdf41979440aa0759467ff40c02a1	Piccard only	Shared	Cosmo	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyta_XX;Chlorophyta_XXX;Chlorophyta_XXXX;Chlorophyta_XXXX_sp.;
cdcdca06493b12cbd5d573f533baf1df	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
cde5c3f61d971f180309bac532f10e98	VonDamm only	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
ce063b4eccc0aae7d5a9dda14c016d5c	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3B;MAST-3B_X;MAST-3B_XX;MAST-3B_XX_sp.;
ce11e5bf40c21bdca5d496cb5b69d11d	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina
ce24caf76d1e9bebccc906d5903e49a2	VonDamm only	Shared	Vent only	Unassigned
ce2cdf72a76110fe6d6c54b392786e6c	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda
ce495cccb6e9160bc6a85f936c32396d	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
ce63126f3a0137ea0b725879b5cab86b	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX
ce6808beedca61425c16cbca371c59e5	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E_X;MAST-3E_XX;MAST-3E_XX_sp.;
ce834005b69f4848fb5fd35fdd36bbfe	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;
ce8f41d4381e8359b3112d608d34c22e	Shared across	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Anoecaceae;Anoeca;Anoeca_atlantica;
ceb9b72fa2b7bd18bccf0bbb95b9b0c9	VonDamm only	Shared	Cosmo	Unassigned
cefa8e34cb18b8cee900deb8f72d85da	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;
cefe25f910eab6fd721541a6610fb424	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi
cf10764917e5857b0e28ea9f97c648c4	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-7
cf380b72b30eb547bc49d93f97c607f4	Shared across	Shared	Cosmo	Unassigned
cf3f6e6a17e19a35303fa52f5c48c1f1	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
cf4119b7a8756a8569de141b4486a652	Shared across	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;
cf80a4131f2022e57dad473259a70533	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
cfd51d646aef5b6ee1300bb2d88bc5c6	Piccard only	Shared	Cosmo	Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X;Apusomonadidae_Group-1_XX;Apusomonadidae_Group-1_XXX;Apusomonadidae_Group-1_XXX_sp.;
cfe525a17f03b59713dae0cf8981e6cc	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;
d063ae20e74fbb36e3b2a71fd7bf9765	Shared across	Shared	Vent only	Unassigned
d0a95a5caa70123b594df4b814e15d00	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d0b0fa52b64629c756d1d11f458486c1	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;
d0c204b3af9944088ae286047f4c8a55	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Massiteriidae;Massisteria;Massisteria_sp.;
d0c8f9473495e27bc0e14d434d6f2447	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3;Acantharea_3a;Acantharea_3a_X;Acantharea_3a_X_sp.;
d0e8f04512be8e27464e6d9c65b1fc1b	VonDamm only	Shared	Cosmo	Unassigned
d115756cb5004a0b8379238a8535c422	VonDamm only	Shared	Cosmo	Unassigned
d11ec4e54e9e2d7f40179d9b1197bd8e	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;
d13eb8f9faa8262f555bb624047fdc8d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
d15ebc0020cf936a970574990aba82b3	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;
d161c8142d506ae783528f531c5807c1	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B4;Prymnesiophyceae_Clade_B4_X;Prymnesiophyceae_Clade_B4_X_sp.;
d1a3068a3ab54b9e09f4581bf2461dd6	Shared across	Shared	Cosmo	Unassigned
d1c762268e57e3c2386543266d2942f0	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida
d1e620ab6feffbf4dac9c4bc4625cf5d	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes
d25c0389cac17b95559f90a96b7d244e	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d26248f9c33a870daf3751f4507262ba	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d273dc8154d67e2f82ced1f0ef7d004b	Shared across	Shared	Cosmo	Unassigned
d275e431dd0b7c99a9ec37256073048d	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_H;Strombidiidae_H_X;Strombidiidae_H_X_sp.;
d2a546253359eb5de1dd1fa72ae5e38c	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;
d2c7ee585e15f55f25da61945c09fcc2	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d304ceb8783d13279a56dc310f2d7f97	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria_X;Suctoria_XX;Suctoria_XX_sp.;
d349ee2925f041b4e7f00f75a0570421	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d37147fb9083e7a4d5884120aa1b697c	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea
d3d09d55dd0e7697a6b8c0a681ca4528	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d4591ad0229b7c5e5c49ad5afd69b9dc	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-4;MAST-4A;MAST-4A_X;MAST-4A_XX;MAST-4A_XX_sp.;
d4631865cb76dadfff5d6247af6c3568	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
d47c383007abe448b461c21ddec2b37e	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;
d48ce95265c4b6a9a0b140475549837e	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d4dea2e5979a9d99670a269ab2699d7c	Shared across	Shared	Cosmo	Unassigned
d4eff61e31b597c7a2cc1c25063711c4	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-29;Dino-Group-II-Clade-29_X;Dino-Group-II-Clade-29_X_sp.;
d4fb3deead4e1e4e96fdb5315c44f773	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
d501f165bfe02daf0a410348406a8771	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-29;Dino-Group-II-Clade-29_X;Dino-Group-II-Clade-29_X_sp.;
d50fdcc3880a1837666b5f8b36d6885e	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Fibrocapsa;Fibrocapsa_japonica;
d5102c0faa41f4075cb4b8836e6a8ff3	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
d5129f01cfdd8721fc88156c042308af	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei
d526cd8c4ccd9b97d28f51ac5f183c50	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-9
d5289b8a0373829c2f3f56212abdb3dd	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
d5470bf0cdc3486f5915c4eee174ccbe	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
d5513682ab5c82e0382c6a7706085000	Piccard only	Shared	Cosmo	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;
d57493b8b7d3600fec25c7609527c491	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
d6102851db6795af28ff09a3cce323b8	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Plagiopylea
d6130389a8d2f096e6a6f5d3c8341782	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;Bicoecea
d632b93980eb9ebe7c8710a007e5cbd4	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Sagenista
d64ca92bdb3a8008da66061b172c9cf8	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;
d65df9601a95c887c6befc9379ba28d6	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;
d676b822663329f74d80889e0acaff51	VonDamm only	Shared	Cosmo	Unassigned
d709a41bb792a19531e809e3e10f8066	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-8;MAST-8A;MAST-8A_X;MAST-8A_XX;MAST-8A_XX_sp.;
d70ed6ba34af89fb8ef3ff7540527228	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea
d71e354439866b6edc7afd8e77a2deed	VonDamm only	Shared	Cosmo	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;
d75eaae0289b8edfd6da4569a671c74e	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;
d785b52f0fc215921b4a01ca0b462fcd	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-234;Novel-Gran-234_X;Novel-Gran-234_X_sp.;
d7cd1f9abffa30f00aaf0bd2b8856553	VonDamm only	Shared	Cosmo	Unassigned
d7fabd06e9c932d09414d9fccd85d30b	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1A;MAST-1A_X;MAST-1A_XX;MAST-1A_XX_sp.;
d8219f44dc116c14bdd3d35e775c60ac	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Opalozoa;MAST-3
d844a08949794cabfe6fbdb20d562219	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Oligohymenophorea_X;Oligohymenophorea_XX
d95cd8eed759b160d81de095fe117854	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
d97916779f1fc83b8ccaf4317c6a1974	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X
d9879295c7189480b6763ca52fae458e	VonDamm only	Shared	Cosmo	Eukaryota;Excavata;Metamonada;Preaxostyla;Preaxostyla_X
d9990dbf97693ecb54b3470490d237fa	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;
