"","SAMPLE","Site","Experiment","Name","REP","SizeFrac","r.squared","INTERCEPT","SLOPE","EXPID","TimePoint","Replicate_ID","EXP_TYPE","IGT_REP","total_euks_noFLP","total_FLP","total_euks_wflp","Minutes","SiteOrigin","FLUID_ORIGIN","CRUISE_SAMPLE","EXP_REPS","EXP_VOL","CTRL_REPS","CTRL_VOL","FLPperEuk","SITE","TYPE","SiteOrder","NameOrder"
"269","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T2-IGT4","T2","IGT4","IGT","IGT4",9,5,5,25,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.357142857142857,"VD","IGT","Von Damm","Old Man Tree"
"270","VD-OMT","VD","OMT-IGT4","OMT","IGT4","total_euks",0.445940823214873,0.244166541639429,0.0145109429877495,"T2-IGT4b","T2","IGT4b","IGT","IGT4b",4,7,4,25,"Vent","J2-1238","IGT4",1,0.15,NA,NA,0.875,"VD","IGT","Von Damm","Old Man Tree"
"271","VD-Rav2","VD","Rav2-IGT4","Rav2","IGT4","total_euks",0.872857410734741,0.127218325601846,0.0153952398860779,"T0-IGT4","T0","IGT4","IGT","IGT4",25,2,2,0,"Vent","J2-1244","IGT4",1,0.15,NA,NA,0.0740740740740741,"VD","IGT","Von Damm","Ravelin #2"
"272","VD-Rav2","VD","Rav2-IGT4","Rav2","IGT4","total_euks",0.872857410734741,0.127218325601846,0.0153952398860779,"T0-IGT4b","T0","IGT4b","IGT","IGT4b",15,3,1,0,"Vent","J2-1244","IGT4",1,0.15,NA,NA,0.1875,"VD","IGT","Von Damm","Ravelin #2"
"273","VD-Rav2","VD","Rav2-IGT4","Rav2","IGT4","total_euks",0.872857410734741,0.127218325601846,0.0153952398860779,"T1-IGT4","T1","IGT4","IGT","IGT4",13,5,4,12,"Vent","J2-1244","IGT4",1,0.15,NA,NA,0.294117647058824,"VD","IGT","Von Damm","Ravelin #2"
"274","VD-Rav2","VD","Rav2-IGT4","Rav2","IGT4","total_euks",0.872857410734741,0.127218325601846,0.0153952398860779,"T2-IGT4","T2","IGT4","IGT","IGT4",10,8,6,20,"Vent","J2-1244","IGT4",1,0.15,NA,NA,0.5,"VD","IGT","Von Damm","Ravelin #2"
"275","VD-Rav2","VD","Rav2-IGT4","Rav2","IGT4","total_euks",0.872857410734741,0.127218325601846,0.0153952398860779,"T2-IGT4b","T2","IGT4b","IGT","IGT4b",15,8,6,20,"Vent","J2-1244","IGT4",1,0.15,NA,NA,0.380952380952381,"VD","IGT","Von Damm","Ravelin #2"
"276","VD-Rav2","VD","Rav2-IGT5","Rav2","IGT5","total_euks",0.0544301464034871,0.269248653940284,0.0016030347528145,"T0-IGT5","T0","IGT5","IGT","IGT5",15,8,3,0,"Vent","J2-1244","IGT5",1,0.15,NA,NA,0.444444444444444,"VD","IGT","Von Damm","Ravelin #2"
"277","VD-Rav2","VD","Rav2-IGT5","Rav2","IGT5","total_euks",0.0544301464034871,0.269248653940284,0.0016030347528145,"T0-IGT5b","T0","IGT5b","IGT","IGT5b",9,1,1,0,"Vent","J2-1244","IGT5",1,0.15,NA,NA,0.1,"VD","IGT","Von Damm","Ravelin #2"
"278","VD-Rav2","VD","Rav2-IGT5","Rav2","IGT5","total_euks",0.0544301464034871,0.269248653940284,0.0016030347528145,"T1-IGT5","T1","IGT5","IGT","IGT5",14,5,4,35,"Vent","J2-1244","IGT5",1,0.15,NA,NA,0.277777777777778,"VD","IGT","Von Damm","Ravelin #2"
"279","VD-Rav2","VD","Rav2-IGT5","Rav2","IGT5","total_euks",0.0544301464034871,0.269248653940284,0.0016030347528145,"T2-IGT5","T2","IGT5","IGT","IGT5",11,6,5,40,"Vent","J2-1244","IGT5",1,0.15,NA,NA,0.375,"VD","IGT","Von Damm","Ravelin #2"
