DATE	SAMPLE	EXP-ID	vol (ml)	Mag (x)	FOV	"<20um, no FLP"	">20um, no FLP"	"<20um, w FLP [comma sep #/cell]"	">20um, w FLP [comma sep #/cell)"	Notes	Data compiled
4/2/20	VD-Plume	T0-Rep1	150	100	1						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	2						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	3	3					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	4	1		4			6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	5		1			elongated cell?	6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	6						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	7	3					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	8	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	9	1	1		3		6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	10	1	1	1	5		6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	11	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	12						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	13						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	14	2				autofluorecense?	6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	15	2					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	16	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	17		1				6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	18	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	19						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	20						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	21	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	22	1					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	23	3					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	24			2			6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	25			1			6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	26	2					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	27						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	28	2					6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	29						6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	30			1			6/7/20
4/2/20	VD-Plume	T0-Rep1	150	100	31	5					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	1		1				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	2						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	3				2		6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	4						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	5		1				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	6	1					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	7						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	8	1			2		6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	9						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	10		1				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	11						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	12	1					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	13	2					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	14	1		1			6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	15	1					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	16						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	17	1			3		6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	18						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	19						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	20		2				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	21				1		6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	22						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	23		1				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	24						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	25						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	26						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	27	1	2				6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	28						6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	29	1					6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	30		1			elongated cell?	6/7/20
4/2/20	VD-Plume	T40-Rep1	150	100	31						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	1			1			6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	2	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	3						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	4						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	5	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	6	1		2			6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	7						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	8			1			6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	9	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	10	2					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	11	3					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	12				1		6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	13						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	14						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	15						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	16	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	17						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	18						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	19						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	20			1			6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	21	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	22						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	23						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	24	1		2			6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	25	1					6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	26						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	27						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	28						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	29						6/7/20
5/9/20	VD-Plume	T10-Rep1	150	100	30						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	1	2					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	2						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	3			1			6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	4						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	5						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	6	1					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	7						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	8						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	9	2					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	10						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	11						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	12						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	13			2			6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	14						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	15	1					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	16	1					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	17						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	18	2		1			6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	19	1			1		6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	20	2					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	21						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	22						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	23						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	24	1					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	25						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	26						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	27						6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	28	1					6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	29				3		6/7/20
5/9/20	VD-Plume	T10-Rep2	150	100	30						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	1						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	2						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	3						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	4	1					6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	5						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	6			1			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	7						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	8						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	9						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	10			2			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	11						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	12	1					6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	13						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	14			2			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	15	1					6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	16						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	17	1		"1,1"			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	18	1					6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	19						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	20						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	21		1				6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	22		1				6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	23			2			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	24						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	25		1				6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	26	1		2			6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	27						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	28	1					6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	29						6/7/20
5/12/20	VD-Plume	T15-Rep1	150	100	30						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	1	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	2	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	3						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	4	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	5						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	6			1			6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	7	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	8	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	9						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	10						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	11						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	12						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	13	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	14	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	15						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	16						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	17						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	18	2					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	19						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	20	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	21			2			6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	22			1			6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	23						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	24						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	25	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	26						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	27						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	28	1					6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	29						6/7/20
5/12/20	VD-Plume	T15-Rep2	150	100	30						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	1						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	2						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	3	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	4						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	5	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	6						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	7	1		2			6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	8			1			6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	9						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	10	2					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	11						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	12			1			6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	13	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	14	1	1				6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	15	2					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	16						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	17						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	18	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	19						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	20						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	21						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	22						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	23	1		2			6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	24	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	25	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	26						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	27						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	28						6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	29	1					6/7/20
5/20/20	VD-Plume	T20-Rep1	150	100	30	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	1						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	2			4			6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	3						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	4						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	5	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	6	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	7	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	8						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	9						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	10	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	11						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	12	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	13						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	14						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	15	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	16						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	17	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	18	1			2		6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	19						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	20			2			6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	21						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	22	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	23						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	24				3		6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	25						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	26	1					6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	27						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	28						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	29						6/7/20
5/20/20	VD-Plume	T20-Rep2	150	100	30						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	1						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	2						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	3	1					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	4						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	5						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	6						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	7						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	8						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	9				4		6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	10	1					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	11	2					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	12	2		1			6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	13						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	14						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	15	1					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	16						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	17						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	18						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	19						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	20						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	21						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	22	1	1				6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	23	2					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	24	1		1			6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	25						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	26						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	27	1					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	28	1					6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	29						6/7/20
5/28/20	VD-Plume	T0-Rep2	150	100	30	2					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	1						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	2	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	3						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	4	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	5	2					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	6			1			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	7	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	8			"1,2"			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	9			"3,1"			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	10						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	11	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	12						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	13	2					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	14			"2,4"			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	15						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	16						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	17			1			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	18						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	19						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	20	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	21						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	22			2			6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	23						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	24						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	25	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	26						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	27	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	28						6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	29	1					6/7/20
5/28/20	VD-Plume	T40-Rep2	150	100	30						6/7/20
9/25/20	VD-Plume	T0-Rep3	150	100	1						
9/25/20	VD-Plume	T0-Rep3	150	100	2						
9/25/20	VD-Plume	T0-Rep3	150	100	3						
9/25/20	VD-Plume	T0-Rep3	150	100	4						
9/25/20	VD-Plume	T0-Rep3	150	100	5		1				
9/25/20	VD-Plume	T0-Rep3	150	100	6						
9/25/20	VD-Plume	T0-Rep3	150	100	7						
9/25/20	VD-Plume	T0-Rep3	150	100	8						
9/25/20	VD-Plume	T0-Rep3	150	100	9						
9/25/20	VD-Plume	T0-Rep3	150	100	10						
9/25/20	VD-Plume	T0-Rep3	150	100	11						
9/25/20	VD-Plume	T0-Rep3	150	100	12						
9/25/20	VD-Plume	T0-Rep3	150	100	13						
9/25/20	VD-Plume	T0-Rep3	150	100	14	1					
9/25/20	VD-Plume	T0-Rep3	150	100	15						
9/25/20	VD-Plume	T0-Rep3	150	100	16						
9/25/20	VD-Plume	T0-Rep3	150	100	17						
9/25/20	VD-Plume	T0-Rep3	150	100	18						
9/25/20	VD-Plume	T0-Rep3	150	100	19						
9/25/20	VD-Plume	T0-Rep3	150	100	20						
9/25/20	VD-Plume	T0-Rep3	150	100	21						
9/25/20	VD-Plume	T0-Rep3	150	100	22						
9/25/20	VD-Plume	T0-Rep3	150	100	23	1					
9/25/20	VD-Plume	T0-Rep3	150	100	24	1		4			
9/25/20	VD-Plume	T0-Rep3	150	100	25						
9/25/20	VD-Plume	T0-Rep3	150	100	26						
9/25/20	VD-Plume	T0-Rep3	150	100	27						
9/25/20	VD-Plume	T0-Rep3	150	100	28		1	2			
9/25/20	VD-Plume	T0-Rep3	150	100	29			1			
9/25/20	VD-Plume	T0-Rep3	150	100	30						
9/25/20	VD-Plume	T10-Rep3	150	100	1	1					
9/25/20	VD-Plume	T10-Rep3	150	100	2						
9/25/20	VD-Plume	T10-Rep3	150	100	3						
9/25/20	VD-Plume	T10-Rep3	150	100	4	1					
9/25/20	VD-Plume	T10-Rep3	150	100	5						
9/25/20	VD-Plume	T10-Rep3	150	100	6	1		1			
9/25/20	VD-Plume	T10-Rep3	150	100	7						
9/25/20	VD-Plume	T10-Rep3	150	100	8			4			
9/25/20	VD-Plume	T10-Rep3	150	100	9			3			
9/25/20	VD-Plume	T10-Rep3	150	100	10						
9/25/20	VD-Plume	T10-Rep3	150	100	11			1			
9/25/20	VD-Plume	T10-Rep3	150	100	12	1					
9/25/20	VD-Plume	T10-Rep3	150	100	13			2			
9/25/20	VD-Plume	T10-Rep3	150	100	14						
9/25/20	VD-Plume	T10-Rep3	150	100	15	1					
9/25/20	VD-Plume	T10-Rep3	150	100	16						
9/25/20	VD-Plume	T10-Rep3	150	100	17						
9/25/20	VD-Plume	T10-Rep3	150	100	18	1		1			
9/25/20	VD-Plume	T10-Rep3	150	100	19	1					
9/25/20	VD-Plume	T10-Rep3	150	100	20						
9/25/20	VD-Plume	T10-Rep3	150	100	21						
9/25/20	VD-Plume	T10-Rep3	150	100	22						
9/25/20	VD-Plume	T10-Rep3	150	100	23						
9/25/20	VD-Plume	T10-Rep3	150	100	24	1	1				
9/25/20	VD-Plume	T10-Rep3	150	100	25						
9/25/20	VD-Plume	T10-Rep3	150	100	26				2		
9/25/20	VD-Plume	T10-Rep3	150	100	27						
9/25/20	VD-Plume	T10-Rep3	150	100	28	1					
9/25/20	VD-Plume	T10-Rep3	150	100	29						
9/25/20	VD-Plume	T10-Rep3	150	100	30	1					
9/25/20	VD-Plume	T15-Rep3	150	100	1	1					
9/25/20	VD-Plume	T15-Rep3	150	100	2	1					
9/25/20	VD-Plume	T15-Rep3	150	100	3	1					
9/25/20	VD-Plume	T15-Rep3	150	100	4						
9/25/20	VD-Plume	T15-Rep3	150	100	5						
9/25/20	VD-Plume	T15-Rep3	150	100	6	2					
9/25/20	VD-Plume	T15-Rep3	150	100	7						
9/25/20	VD-Plume	T15-Rep3	150	100	8	1					
9/25/20	VD-Plume	T15-Rep3	150	100	9						
9/25/20	VD-Plume	T15-Rep3	150	100	10			2			
9/25/20	VD-Plume	T15-Rep3	150	100	11	1					
9/25/20	VD-Plume	T15-Rep3	150	100	12						
9/25/20	VD-Plume	T15-Rep3	150	100	13						
9/25/20	VD-Plume	T15-Rep3	150	100	14	1					
9/25/20	VD-Plume	T15-Rep3	150	100	15						
9/25/20	VD-Plume	T15-Rep3	150	100	16						
9/25/20	VD-Plume	T15-Rep3	150	100	17						
9/25/20	VD-Plume	T15-Rep3	150	100	18	1					
9/25/20	VD-Plume	T15-Rep3	150	100	19						
9/25/20	VD-Plume	T15-Rep3	150	100	20						
9/25/20	VD-Plume	T15-Rep3	150	100	21		1				
9/25/20	VD-Plume	T15-Rep3	150	100	22	1					
9/25/20	VD-Plume	T15-Rep3	150	100	23						
9/25/20	VD-Plume	T15-Rep3	150	100	24	1					
9/25/20	VD-Plume	T15-Rep3	150	100	25	1					
9/25/20	VD-Plume	T15-Rep3	150	100	26				2		
9/25/20	VD-Plume	T15-Rep3	150	100	27			1			
9/25/20	VD-Plume	T15-Rep3	150	100	28						
9/25/20	VD-Plume	T15-Rep3	150	100	29		1				
9/25/20	VD-Plume	T15-Rep3	150	100	30						
9/25/20	VD-Plume	T20-Rep3	150	100	1	1					
9/25/20	VD-Plume	T20-Rep3	150	100	2			2			
9/25/20	VD-Plume	T20-Rep3	150	100	3						
9/25/20	VD-Plume	T20-Rep3	150	100	4	1					
9/25/20	VD-Plume	T20-Rep3	150	100	5			2			
9/25/20	VD-Plume	T20-Rep3	150	100	6			3			
9/25/20	VD-Plume	T20-Rep3	150	100	7						
9/25/20	VD-Plume	T20-Rep3	150	100	8						
9/25/20	VD-Plume	T20-Rep3	150	100	9						
9/25/20	VD-Plume	T20-Rep3	150	100	10						
9/25/20	VD-Plume	T20-Rep3	150	100	11	1					
9/25/20	VD-Plume	T20-Rep3	150	100	12			3			
9/25/20	VD-Plume	T20-Rep3	150	100	13	1					
9/25/20	VD-Plume	T20-Rep3	150	100	14	2					
9/25/20	VD-Plume	T20-Rep3	150	100	15						
9/25/20	VD-Plume	T20-Rep3	150	100	16		1				
9/25/20	VD-Plume	T20-Rep3	150	100	17	1					
9/25/20	VD-Plume	T20-Rep3	150	100	18			2			
9/25/20	VD-Plume	T20-Rep3	150	100	19						
9/25/20	VD-Plume	T20-Rep3	150	100	20	2					
9/25/20	VD-Plume	T20-Rep3	150	100	21	1					
9/25/20	VD-Plume	T20-Rep3	150	100	22						
9/25/20	VD-Plume	T20-Rep3	150	100	23						
9/25/20	VD-Plume	T20-Rep3	150	100	24						
9/25/20	VD-Plume	T20-Rep3	150	100	25						
9/25/20	VD-Plume	T20-Rep3	150	100	26	1					
9/25/20	VD-Plume	T20-Rep3	150	100	27						
9/25/20	VD-Plume	T20-Rep3	150	100	28						
9/25/20	VD-Plume	T20-Rep3	150	100	29						
9/25/20	VD-Plume	T20-Rep3	150	100	30	1					
9/25/20	VD-Plume	T40-Rep3	150	100	1				4		
9/25/20	VD-Plume	T40-Rep3	150	100	2	1					
